SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Year Built,1st Flr SF,Exter Qual_TA,Year Remod/Add,Full Bath,Foundation_PConc,Garage Yr Blt,Kitchen Qual_TA,Fireplace Qu_Sin categoria,Exter Qual_Gd
11.695255355062796,7,6.729824070489475,1.0,308.0,1975,6.729824070489475,1.0,1975,1,0.0,1975.0,1.0,1.0,0.0
11.891368749982083,6,7.284134806195205,2.0,440.0,1978,6.752270376141742,1.0,1978,2,0.0,1978.0,1.0,0.0,0.0
12.83777783907174,9,7.755767170102998,3.0,751.0,2009,7.395107546562485,0.0,2010,2,1.0,2009.0,0.0,0.0,0.0
12.631343648903034,8,7.4413203897176174,3.0,772.0,2007,7.4413203897176174,0.0,2008,2,1.0,2008.0,0.0,0.0,1.0
12.887129532148371,9,7.57095858316901,3.0,606.0,2009,7.57095858316901,0.0,2010,2,1.0,2010.0,0.0,0.0,0.0
12.580879213573434,8,7.342779189331845,3.0,868.0,2009,7.342779189331845,0.0,2010,2,1.0,2009.0,0.0,1.0,1.0
12.301387370778713,7,7.340835554123275,2.0,532.0,2005,7.340835554123275,0.0,2005,2,1.0,2005.0,0.0,0.0,1.0
12.524530013005734,9,7.4377951216719325,3.0,730.0,2005,7.4377951216719325,0.0,2005,2,1.0,2005.0,0.0,0.0,1.0
12.464587201678082,8,7.508238774678663,3.0,678.0,2005,7.508238774678663,0.0,2006,2,1.0,2005.0,0.0,0.0,1.0
12.273735966890268,7,7.336936913707618,2.0,532.0,2004,7.336936913707618,0.0,2004,2,1.0,2004.0,0.0,1.0,1.0
12.319405795112926,7,7.214504414151143,2.0,484.0,2009,7.214504414151143,0.0,2010,2,1.0,2010.0,0.0,0.0,1.0
12.676079399771028,8,7.719129840906732,3.0,756.0,2002,7.431299675155903,0.0,2002,2,1.0,2002.0,0.0,0.0,1.0
12.675766851909591,9,7.469083884921234,2.0,576.0,2005,7.469083884921234,0.0,2005,2,1.0,2005.0,0.0,0.0,0.0
12.230770136157428,8,7.223295679562314,2.0,484.0,2006,7.223295679562314,0.0,2006,2,1.0,2006.0,0.0,0.0,1.0
12.075400019877522,7,7.394493107219038,2.0,474.0,2003,6.639875833826536,0.0,2003,2,1.0,2003.0,0.0,1.0,1.0
12.20357452783082,6,7.1891677384203225,2.0,430.0,2005,7.1891677384203225,0.0,2005,2,1.0,2005.0,0.0,1.0,1.0
11.982935344196433,7,7.044032897274685,2.0,437.0,2006,7.044032897274685,0.0,2006,2,1.0,2006.0,0.0,1.0,1.0
12.165255859329688,8,7.146772179452637,2.0,430.0,2004,7.146772179452637,0.0,2005,2,1.0,2004.0,0.0,0.0,1.0
12.12541016250223,7,7.226209010100671,2.0,400.0,2004,6.61338421837956,0.0,2004,2,1.0,2004.0,0.0,0.0,1.0
12.28535044535166,6,7.581209826196346,2.0,440.0,2002,6.7580945044277305,0.0,2002,2,1.0,2002.0,0.0,0.0,1.0
12.12859206945914,7,7.458186157340487,2.0,433.0,2004,6.742880635791903,0.0,2004,2,1.0,2004.0,0.0,0.0,1.0
12.100717685412471,7,7.266128779556451,2.0,400.0,2000,6.652863029353347,1.0,2000,2,1.0,2000.0,1.0,0.0,0.0
12.312686874960354,7,7.618742377670413,2.0,434.0,2001,6.785587645007929,0.0,2001,2,1.0,2001.0,0.0,0.0,1.0
12.716405147731708,9,7.863266724009573,3.0,779.0,1999,7.260522598089852,0.0,1999,2,1.0,1999.0,0.0,0.0,1.0
12.469978029554952,7,7.450660796211539,2.0,527.0,1996,7.450660796211539,0.0,1996,2,1.0,1996.0,0.0,0.0,1.0
12.691583538230216,8,7.872073979866873,2.0,712.0,1994,7.313886831633462,0.0,1995,2,1.0,1994.0,0.0,0.0,1.0
12.577639650232571,8,7.7279755421055585,3.0,671.0,1999,7.060476365999801,0.0,2007,2,1.0,1999.0,0.0,0.0,1.0
12.30592250537653,7,7.517520850603031,2.0,486.0,1998,7.086737934510577,0.0,1998,2,1.0,1998.0,1.0,1.0,1.0
12.923914877701906,8,8.08301991917133,3.0,666.0,1995,7.627544390488503,0.0,1996,2,1.0,1996.0,0.0,0.0,1.0
12.308182383129823,8,7.375255778009754,3.0,880.0,2005,7.375255778009754,0.0,2006,2,1.0,2005.0,0.0,0.0,1.0
12.228328144428588,7,7.105786129481271,2.0,676.0,2009,7.105786129481271,0.0,2010,2,1.0,2009.0,0.0,1.0,1.0
12.279327754099118,7,7.344719054149673,2.0,614.0,2009,6.639875833826536,1.0,2009,2,1.0,2009.0,0.0,1.0,0.0
12.47801017053037,8,7.356918242356021,2.0,750.0,2008,7.356918242356021,0.0,2008,2,1.0,2008.0,0.0,1.0,1.0
12.448630513463613,7,7.57455848420248,2.0,678.0,2004,6.899723107284872,0.0,2005,2,1.0,2004.0,0.0,0.0,1.0
12.511721101590595,6,7.292337176173877,2.0,528.0,2005,7.292337176173877,0.0,2005,2,1.0,2005.0,0.0,0.0,1.0
12.358798024384122,7,7.642524134232902,2.0,618.0,2004,6.863803391452954,0.0,2004,2,1.0,2004.0,0.0,1.0,1.0
12.10625783509458,7,7.414572881350589,2.0,484.0,2004,6.723832440821209,0.0,2004,2,1.0,2004.0,0.0,1.0,1.0
12.230770136157428,7,7.65491704784832,2.0,463.0,1994,7.109062135687172,0.0,2002,2,1.0,1994.0,0.0,0.0,1.0
11.870606902224589,6,6.828712071641684,1.0,264.0,1980,6.828712071641684,1.0,1980,2,0.0,1980.0,1.0,0.0,0.0
12.149507585033072,6,7.520776415062797,2.0,462.0,1992,6.962243464266207,0.0,1992,2,1.0,1992.0,0.0,0.0,1.0
11.507922973347435,6,6.823286122355687,1.0,264.0,1979,6.823286122355687,1.0,1979,2,0.0,1979.0,1.0,0.0,0.0
11.736077016252436,6,6.6240652277998935,1.0,264.0,1984,6.6240652277998935,1.0,1984,1,0.0,1984.0,1.0,1.0,0.0
12.178192583415596,7,7.464509834636527,2.0,457.0,1993,6.922643891475888,0.0,2003,2,1.0,1993.0,0.0,1.0,1.0
11.93164237875414,6,7.001245622069476,2.0,480.0,1984,7.001245622069476,1.0,1985,2,1.0,1986.0,1.0,1.0,0.0
12.049424683420916,6,7.355641102974253,2.0,476.0,1980,6.790097235513905,1.0,1981,2,0.0,1980.0,1.0,0.0,0.0
11.119897691565695,5,6.920671504248683,1.0,429.0,1920,6.920671504248683,1.0,1950,1,0.0,1920.0,1.0,1.0,0.0
11.6262630788088,6,7.551186867296149,2.0,539.0,1978,7.1846291527173145,1.0,1978,2,0.0,1978.0,1.0,1.0,0.0
11.904974309480185,5,7.052721049232323,2.0,576.0,1961,7.052721049232323,1.0,1995,1,0.0,1987.0,0.0,1.0,0.0
11.83863282480007,5,6.796823718274855,1.0,336.0,1965,6.796823718274855,1.0,2009,1,0.0,1973.0,1.0,0.0,0.0
11.711784520403112,5,6.803505257608338,1.0,280.0,1967,6.803505257608338,1.0,1967,1,0.0,1970.0,1.0,1.0,0.0
11.798111925972618,5,6.947937068614969,1.0,308.0,1963,6.947937068614969,1.0,1963,1,0.0,1963.0,1.0,1.0,0.0
11.751950239425476,5,6.947937068614969,1.0,260.0,1962,6.947937068614969,1.0,2010,1,0.0,1962.0,1.0,1.0,0.0
12.037659911047468,6,7.309881485824786,2.0,461.0,1974,7.309881485824786,1.0,2002,2,0.0,1974.0,1.0,0.0,0.0
12.154784614286667,7,7.562161631225652,2.0,564.0,1992,6.967909201801884,0.0,1992,2,1.0,1992.0,0.0,0.0,1.0
12.80078251189375,8,7.762170607138205,3.0,762.0,1993,7.132497551660044,0.0,1993,2,1.0,1993.0,0.0,0.0,1.0
12.560247968016562,8,7.70796153183549,3.0,713.0,1992,7.246368080102461,0.0,1993,2,1.0,1992.0,0.0,0.0,1.0
12.468440756144114,7,7.305860032684009,2.0,506.0,2004,7.305860032684009,0.0,2005,2,1.0,2004.0,0.0,0.0,1.0
12.154784614286667,7,7.427144133408616,2.0,588.0,2004,6.734591659972948,0.0,2004,2,1.0,2004.0,0.0,1.0,1.0
11.951186847493476,7,7.090909822079984,2.0,480.0,2004,6.398594934535208,0.0,2004,2,1.0,2004.0,0.0,1.0,1.0
11.92504173829169,7,7.090909822079984,2.0,480.0,2004,6.398594934535208,0.0,2005,2,1.0,2004.0,0.0,1.0,1.0
11.91505836075372,7,7.090909822079984,2.0,480.0,2004,6.398594934535208,0.0,2005,2,1.0,2004.0,0.0,1.0,1.0
11.93164237875414,6,7.120444372392488,2.0,480.0,2005,6.398594934535208,0.0,2005,2,1.0,2005.0,0.0,1.0,1.0
12.310437165348777,7,7.2991214627108,2.0,484.0,2009,7.2991214627108,0.0,2009,2,1.0,2009.0,0.0,0.0,0.0
12.086731521684555,6,7.361375428977347,2.0,440.0,2000,6.646390514847729,0.0,2000,2,1.0,2000.0,0.0,1.0,1.0
12.08391066125752,6,7.321849713788356,2.0,440.0,2000,6.6293632534374485,0.0,2000,2,1.0,2000.0,0.0,1.0,1.0
11.951186847493476,7,7.256297239690681,2.0,484.0,1999,6.546785410760524,0.0,1999,2,1.0,1999.0,0.0,1.0,1.0
11.898942682855576,7,6.985641817639208,2.0,496.0,2003,6.274762021241939,0.0,2003,2,1.0,2003.0,0.0,1.0,1.0
12.498432510033044,8,7.257707677160043,3.0,852.0,2010,7.257707677160043,0.0,2010,1,1.0,2010.0,0.0,0.0,1.0
12.445093483000798,8,7.522400231387125,2.0,592.0,2000,6.883462586413092,0.0,2000,2,1.0,2000.0,0.0,0.0,1.0
11.951186847493476,8,6.670766320845874,2.0,484.0,1980,6.670766320845874,0.0,1980,1,0.0,1980.0,0.0,0.0,1.0
12.235636302128867,8,7.112327444710911,2.0,484.0,1978,7.112327444710911,0.0,1978,1,0.0,1978.0,0.0,0.0,1.0
11.779136168550774,6,7.299797366758161,2.0,475.0,1976,6.587550014824796,0.0,2005,2,0.0,1976.0,0.0,1.0,1.0
12.345838935721968,7,7.30854279753919,2.0,596.0,2002,7.30854279753919,0.0,2002,2,1.0,2002.0,0.0,0.0,1.0
12.294545870166347,6,7.512071245835466,2.0,535.0,1967,7.512071245835466,1.0,1967,2,0.0,1967.0,1.0,1.0,0.0
12.40287632827253,6,7.822444729489319,2.0,660.0,1993,7.155396301896734,1.0,1993,2,1.0,1993.0,0.0,0.0,0.0
12.230770136157428,6,7.384610383176974,2.0,480.0,1977,7.384610383176974,1.0,2001,2,1.0,1977.0,0.0,0.0,0.0
12.26670197321789,6,7.545389749611823,2.0,678.0,1978,7.160845906664299,1.0,1978,3,1.0,1978.0,1.0,0.0,0.0
12.188422799337028,7,7.44716835960004,2.0,496.0,1988,6.888572459565364,1.0,1988,2,0.0,1988.0,1.0,0.0,0.0
12.193498926601634,6,7.231287004327616,2.0,676.0,1972,7.231287004327616,1.0,2006,1,0.0,1972.0,0.0,0.0,0.0
12.049424683420916,6,7.406103381237015,2.0,441.0,1971,6.836259277277067,1.0,1971,1,0.0,1971.0,1.0,1.0,0.0
11.865348381840844,5,7.117205503164344,2.0,490.0,1966,7.117205503164344,1.0,1966,1,0.0,1966.0,1.0,1.0,0.0
11.870606902224589,6,7.192182058713246,2.0,528.0,1963,7.192182058713246,1.0,1963,1,0.0,1963.0,1.0,0.0,0.0
11.7671877662232,4,7.111512116496157,0.0,0.0,1959,7.111512116496157,1.0,1959,1,0.0,1979.0,1.0,1.0,0.0
11.976665770490769,5,7.098375638590786,2.0,504.0,1966,7.098375638590786,1.0,1966,1,1.0,1966.0,1.0,1.0,0.0
12.094587859196112,5,7.32052696227274,2.0,517.0,1967,7.32052696227274,1.0,1967,2,0.0,1967.0,0.0,1.0,0.0
11.822620954414864,6,7.4821189235521155,2.0,480.0,1964,7.0317412587631285,1.0,1964,2,0.0,1964.0,1.0,1.0,0.0
12.103491596905933,5,7.050122520269059,2.0,484.0,1964,7.050122520269059,1.0,1964,1,1.0,1964.0,1.0,0.0,0.0
11.83138646878959,6,6.961296045910167,2.0,480.0,1963,6.961296045910167,1.0,1963,1,1.0,1963.0,0.0,1.0,0.0
11.349241150793087,5,7.455298485683291,0.0,0.0,1962,7.455298485683291,1.0,2001,2,0.0,1979.0,1.0,1.0,0.0
11.864469267087893,5,6.983789965258135,1.0,240.0,1950,6.983789965258135,1.0,1996,1,0.0,1950.0,0.0,1.0,0.0
12.194005125011843,5,7.808729306744399,2.0,400.0,1952,7.5652752818989315,0.0,2002,2,0.0,1994.0,1.0,0.0,1.0
12.058158312538197,6,7.350516171833998,2.0,470.0,1949,6.927557906278317,1.0,1950,2,0.0,1949.0,1.0,0.0,0.0
11.66565513564204,5,6.755768921984255,0.0,0.0,1958,6.755768921984255,1.0,2008,1,0.0,1979.0,1.0,1.0,0.0
11.245059091624617,3,7.175489713624222,0.0,0.0,1940,7.175489713624222,1.0,1966,1,0.0,1979.0,0.0,1.0,0.0
11.759793355371237,5,6.96979066990159,1.0,280.0,1954,6.96979066990159,1.0,1954,1,0.0,1954.0,1.0,1.0,0.0
11.938199736300923,6,7.327123292259293,1.0,364.0,1955,7.327123292259293,1.0,1972,1,0.0,1955.0,1.0,0.0,0.0
11.790564777297387,5,7.145984467714388,1.0,244.0,1954,7.145984467714388,1.0,1954,1,1.0,1954.0,1.0,0.0,0.0
12.08954444723597,6,7.029087564149662,1.0,315.0,1966,7.029087564149662,1.0,2008,1,0.0,1966.0,0.0,0.0,0.0
11.946660519211653,5,7.729735331385051,2.0,480.0,1960,7.00850518208228,1.0,1960,2,0.0,1960.0,1.0,1.0,0.0
12.100717685412471,7,7.699842407396986,2.0,576.0,1970,7.699842407396986,1.0,1989,2,0.0,1970.0,1.0,0.0,0.0
12.154784614286667,6,7.543802867501509,2.0,578.0,1966,7.543802867501509,0.0,2002,2,0.0,1966.0,0.0,0.0,1.0
11.81303746480054,5,7.380879035564116,2.0,576.0,1958,7.380879035564116,1.0,1958,2,0.0,1958.0,1.0,1.0,0.0
12.273735966890268,7,7.300472814267799,2.0,620.0,2003,7.300472814267799,0.0,2009,2,1.0,2003.0,0.0,1.0,1.0
11.820417517632333,5,7.042286171939743,1.0,308.0,1959,7.042286171939743,1.0,1959,1,0.0,1959.0,1.0,1.0,0.0
12.016732516077072,5,7.438971592395862,2.0,447.0,1959,7.438971592395862,1.0,1959,1,0.0,1959.0,0.0,0.0,0.0
11.884495917930655,5,7.181591944611865,1.0,294.0,1957,7.181591944611865,1.0,1957,1,0.0,1957.0,1.0,1.0,0.0
11.904974309480185,6,7.085901464365611,1.0,312.0,1959,7.085901464365611,1.0,1959,1,0.0,1959.0,1.0,1.0,0.0
11.863589378812122,5,7.080867896690782,2.0,531.0,1959,7.080867896690782,1.0,1959,1,0.0,1959.0,1.0,1.0,0.0
12.02874460037869,5,7.142827401161621,2.0,461.0,1960,7.142827401161621,1.0,1960,1,0.0,1960.0,1.0,0.0,0.0
11.594864834381662,5,7.095893221097532,1.0,312.0,1959,7.095893221097532,1.0,1959,1,0.0,1959.0,1.0,1.0,0.0
11.979805470779858,6,7.365812837209472,2.0,440.0,1959,7.365812837209472,1.0,1959,1,0.0,1956.0,1.0,0.0,0.0
11.58989576532275,4,7.198931240688173,1.0,263.0,1956,6.725033642166843,1.0,1956,1,0.0,1956.0,1.0,1.0,0.0
11.81303746480054,5,6.970730078143525,1.0,318.0,1952,6.970730078143525,1.0,1952,1,0.0,1952.0,0.0,1.0,0.0
11.715874472198903,5,6.880384082186005,1.0,305.0,1955,6.880384082186005,1.0,1955,1,0.0,1955.0,1.0,1.0,0.0
11.686887175419702,5,6.8966943316227125,1.0,264.0,1958,6.8966943316227125,1.0,1958,1,0.0,1958.0,1.0,1.0,0.0
11.599112335481124,5,6.964135612418245,1.0,246.0,1953,6.964135612418245,1.0,2007,1,0.0,1953.0,0.0,1.0,0.0
11.561725152903833,4,6.893656354602635,2.0,676.0,1920,6.893656354602635,1.0,1994,1,0.0,1989.0,1.0,1.0,0.0
11.58525542883217,5,6.71901315438526,1.0,392.0,1955,6.71901315438526,1.0,2007,1,0.0,1967.0,1.0,0.0,0.0
11.88380602959621,5,6.99117688712121,2.0,490.0,1954,6.99117688712121,1.0,2003,1,0.0,1989.0,1.0,1.0,0.0
11.767575435251748,5,6.842683282238422,1.0,308.0,1956,6.842683282238422,1.0,2000,1,0.0,1956.0,1.0,1.0,0.0
11.487617913343598,6,7.285506548522785,1.0,330.0,1948,6.816735880594968,1.0,1950,1,0.0,1948.0,1.0,0.0,0.0
11.87757552297847,6,6.963189985870238,2.0,576.0,1980,6.963189985870238,1.0,1980,0,0.0,1980.0,1.0,1.0,0.0
11.995357787034976,5,7.160845906664299,2.0,576.0,1959,7.160845906664299,1.0,2006,1,0.0,1997.0,0.0,0.0,0.0
12.396697137361691,7,7.999342952713282,2.0,564.0,1967,7.549082710812286,0.0,2007,2,0.0,1961.0,0.0,0.0,1.0
11.790564777297387,6,7.110696122978827,1.0,280.0,1948,6.705639094860003,1.0,2004,1,0.0,1950.0,1.0,1.0,0.0
11.944714374881176,5,7.1284959456800365,1.0,305.0,1959,7.1284959456800365,1.0,1994,1,0.0,1959.0,0.0,1.0,0.0
12.01974909141692,5,7.234177179749849,2.0,720.0,1952,6.814542897259958,1.0,1952,2,0.0,2000.0,1.0,1.0,0.0
11.811554895830454,5,6.803505257608338,2.0,576.0,1951,6.803505257608338,1.0,2000,1,0.0,2005.0,0.0,1.0,0.0
11.982935344196433,6,7.018401799069201,2.0,440.0,1962,7.018401799069201,1.0,1962,1,0.0,1962.0,1.0,1.0,0.0
11.904974309480185,5,7.069874128458572,2.0,484.0,1960,7.069874128458572,1.0,1960,1,0.0,1960.0,1.0,1.0,0.0
12.165255859329688,6,7.241366283322318,2.0,440.0,1963,7.241366283322318,1.0,1984,1,0.0,1963.0,1.0,0.0,0.0
11.951186847493476,6,7.517520850603031,2.0,442.0,1966,6.958448393297656,1.0,1966,1,0.0,1966.0,1.0,0.0,0.0
11.477308649967686,4,7.039660349862076,0.0,0.0,1910,6.675823221634848,1.0,2004,1,0.0,1979.0,1.0,1.0,0.0
11.603688960617085,5,6.842683282238422,0.0,0.0,1920,6.842683282238422,1.0,1950,1,1.0,1979.0,1.0,0.0,0.0
11.652696102959752,5,6.9363427358340495,2.0,360.0,1927,6.9363427358340495,1.0,1950,1,0.0,1927.0,1.0,0.0,0.0
11.870606902224589,5,7.206377291472252,2.0,551.0,1957,7.206377291472252,1.0,1957,1,0.0,1957.0,0.0,1.0,0.0
11.58432477200052,3,7.381501894506707,1.0,379.0,1915,6.734591659972948,0.0,1950,2,0.0,1915.0,1.0,1.0,1.0
11.289794413577894,4,6.617402977974478,1.0,220.0,1945,6.617402977974478,1.0,1950,1,0.0,1945.0,1.0,1.0,0.0
11.686887175419702,5,6.690842277418564,1.0,240.0,1940,6.690842277418564,1.0,1992,1,0.0,1940.0,0.0,0.0,0.0
11.775297421715829,5,7.183111701743281,2.0,484.0,1929,6.831953565565855,1.0,2001,1,0.0,1974.0,1.0,1.0,0.0
11.686887175419702,6,7.132497551660044,1.0,240.0,1938,6.71901315438526,1.0,2000,1,1.0,1938.0,0.0,1.0,0.0
11.767575435251748,5,7.3987862754199485,1.0,240.0,1948,6.93537044601511,1.0,2009,1,0.0,1948.0,0.0,0.0,0.0
11.51293546492023,5,7.127693699347399,1.0,315.0,1920,6.966967138613983,1.0,1962,1,0.0,1962.0,1.0,1.0,0.0
11.570259974415547,6,6.580639137284949,2.0,484.0,1928,6.580639137284949,1.0,2003,1,0.0,2005.0,1.0,1.0,0.0
11.918397239722838,8,7.356918242356021,1.0,288.0,1900,6.836259277277067,0.0,2003,2,0.0,1930.0,0.0,1.0,1.0
11.842236406331557,5,7.410347097821024,1.0,416.0,1915,6.874198495453294,1.0,1950,2,1.0,1961.0,1.0,1.0,0.0
12.388398368982116,8,7.727094484779841,2.0,624.0,1890,7.05444965813294,0.0,2002,3,0.0,2003.0,0.0,1.0,1.0
11.245059091624617,5,7.721791776817535,0.0,0.0,1910,7.029087564149662,1.0,1950,2,0.0,1979.0,0.0,1.0,0.0
11.916395250412128,6,7.120444372392488,2.0,923.0,1957,7.120444372392488,1.0,1996,1,0.0,1957.0,1.0,1.0,0.0
11.74006900564972,4,7.218176838403408,2.0,528.0,1910,6.60934924316738,1.0,1950,1,0.0,1966.0,1.0,1.0,0.0
11.715874472198903,4,7.736743682453495,2.0,560.0,1885,7.1284959456800365,1.0,1950,2,1.0,1971.0,1.0,1.0,0.0
11.854747650772437,6,7.293697720601438,2.0,624.0,1922,6.767343125265392,1.0,1994,1,0.0,1970.0,1.0,1.0,0.0
11.7636919653883,5,7.385851078125209,1.0,363.0,1950,6.93828448401696,1.0,1997,1,0.0,1950.0,1.0,1.0,0.0
12.252483791602629,7,7.634820677745543,1.0,315.0,1922,7.057036981697891,1.0,2005,1,0.0,1928.0,0.0,0.0,0.0
11.373674891823535,4,6.641182169740591,1.0,200.0,1925,6.641182169740591,1.0,1950,1,0.0,1926.0,0.0,1.0,0.0
11.80560254159177,6,7.032624261028007,1.0,240.0,1939,6.411818267709897,1.0,1950,1,0.0,1939.0,1.0,1.0,0.0
11.759793355371237,6,7.087573705557973,2.0,576.0,1940,6.744059186311348,1.0,1950,1,0.0,1973.0,1.0,0.0,0.0
11.790564777297387,5,7.282073658093465,1.0,240.0,1942,6.862757913051401,1.0,1950,1,0.0,1942.0,0.0,0.0,0.0
11.848690308590855,6,7.256297239690681,1.0,312.0,1948,6.660575149839686,1.0,1950,1,0.0,1948.0,1.0,1.0,0.0
11.727238138609684,5,6.947937068614969,2.0,624.0,1936,6.3080984415095305,1.0,1980,1,0.0,1979.0,1.0,1.0,0.0
11.837910547573127,5,7.337587743538596,2.0,480.0,1930,6.834108738813838,1.0,1950,2,0.0,1930.0,1.0,0.0,0.0
11.603688960617085,6,6.974478911025045,1.0,288.0,1923,6.974478911025045,1.0,1950,1,0.0,1923.0,1.0,0.0,0.0
11.849404844423074,7,7.444833273892193,2.0,480.0,1921,6.805722553416985,1.0,1950,2,0.0,1990.0,1.0,1.0,0.0
11.91505836075372,4,7.582229194276461,2.0,572.0,1915,6.790097235513905,1.0,1950,1,0.0,1915.0,1.0,0.0,0.0
11.982310152711182,6,7.353081920515432,0.0,0.0,1912,6.660575149839686,0.0,2009,1,1.0,1979.0,0.0,1.0,1.0
11.711784520403112,6,7.1891677384203225,1.0,180.0,1920,6.496774990185863,1.0,1993,1,0.0,1920.0,1.0,1.0,0.0
11.60824473564232,5,6.705639094860003,2.0,516.0,1963,6.705639094860003,0.0,1963,1,0.0,1963.0,1.0,1.0,0.0
11.849404844423074,5,7.502738210754851,2.0,672.0,1900,6.940222469119639,1.0,1996,2,0.0,1999.0,0.0,0.0,0.0
12.406565597924237,7,7.784889295655098,1.0,349.0,1940,7.0967213784947605,1.0,1950,2,0.0,1940.0,1.0,0.0,0.0
12.06105265381003,5,7.424165281042028,1.0,365.0,1959,7.424165281042028,1.0,1959,2,0.0,1959.0,1.0,0.0,0.0
11.58525542883217,5,7.110696122978827,1.0,180.0,1917,6.587550014824796,1.0,1950,1,0.0,1917.0,0.0,1.0,0.0
